productID,productName,userID,productCategory,productCondition,brand,features,description,productPrice,productImage,addTime,productStatus,numberOfVisit
839,Rank,770,7,New,"Hirthe Inc","amet erat nulla tempus vivamus in felis",sit,64.86,http://dummyimage.com/196x100.png/dddddd/000000,"2020-09-26 10:50:06",Sold,93
840,Viva,644,1,New,"Bednar and Sons",NULL,NULL,16.13,http://dummyimage.com/208x100.png/ff4444/ffffff,"2021-04-10 02:09:42",unSold,44
841,Stim,756,7,Old,"Rippin and Sons","rutrum nulla nunc","vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id",32.96,http://dummyimage.com/234x100.png/5fa2dd/ffffff,"2020-12-26 10:00:33",Sold,18
842,Treeflex,571,5,New,Brekke-Stamm,"aenean lectus pellentesque eget nunc donec quis","in eleifend quam",32.36,http://dummyimage.com/116x100.png/5fa2dd/ffffff,"2020-07-03 00:59:38",Sold,88
843,Konklab,943,6,New,Rutherford-Walter,NULL,"eget tempus vel pede morbi porttitor lorem id ligula",67.23,http://dummyimage.com/200x100.png/5fa2dd/ffffff,"2021-07-21 11:34:47",unSold,92
844,Treeflex,405,3,Old,"Klein Inc",NULL,"lacinia erat vestibulum sed",81,http://dummyimage.com/112x100.png/dddddd/000000,"2021-06-25 04:05:41",unSold,27
845,Cardguard,306,9,New,"Kessler LLC","bibendum imperdiet nullam orci pede venenatis non sodales",NULL,95.44,http://dummyimage.com/103x100.png/dddddd/000000,"2020-05-20 13:11:23",unSold,52
846,Y-Solowarm,962,6,Old,"Legros, Wuckert and Leannon","morbi vestibulum velit id",NULL,84.41,http://dummyimage.com/202x100.png/ff4444/ffffff,"2021-07-29 02:13:18",unSold,73
847,Zontrax,192,7,Old,"Lindgren and Sons","varius nulla facilisi","posuere felis sed lacus",71.18,http://dummyimage.com/160x100.png/cc0000/ffffff,"2020-02-15 00:14:51",Sold,57
848,Lotlux,732,4,Old,Harris-Nikolaus,"ut massa volutpat convallis morbi","enim sit amet nunc viverra dapibus nulla suscipit ligula",81.05,http://dummyimage.com/156x100.png/dddddd/000000,"2020-06-08 16:56:23",unSold,20
849,Holdlamis,723,7,New,Goyette-Stark,"ante vivamus tortor duis mattis egestas metus aenean","elit ac nulla sed vel enim",41.69,http://dummyimage.com/229x100.png/dddddd/000000,"2020-05-28 20:28:24",Sold,25
850,Redhold,242,9,Old,Schultz-Harber,"consequat nulla nisl nunc nisl duis bibendum felis sed",NULL,86,http://dummyimage.com/120x100.png/ff4444/ffffff,"2020-06-03 09:11:01",Sold,27
851,Sub-Ex,672,2,New,"Smitham, Hills and Bogan",NULL,"purus sit amet nulla quisque arcu",82.57,http://dummyimage.com/116x100.png/ff4444/ffffff,"2020-07-13 02:56:51",Sold,77
852,Cookley,601,2,Old,"Lakin, Prosacco and Lowe",NULL,NULL,19.91,http://dummyimage.com/109x100.png/cc0000/ffffff,"2020-02-17 21:10:01",unSold,48
853,Stronghold,448,2,Old,Grant-Doyle,"ultrices erat tortor sollicitudin mi sit amet lobortis",NULL,90.55,http://dummyimage.com/213x100.png/ff4444/ffffff,"2020-11-19 01:52:55",unSold,25
854,"Quo Lux",186,7,Old,Wisoky-Hartmann,NULL,"scelerisque mauris sit amet eros suspendisse accumsan",88.51,http://dummyimage.com/127x100.png/cc0000/ffffff,"2020-12-25 16:46:41",Sold,99
855,Biodex,877,8,Old,Swaniawski-DuBuque,"ut nunc vestibulum ante ipsum primis","odio cras mi pede malesuada in imperdiet et",96.92,http://dummyimage.com/218x100.png/ff4444/ffffff,"2020-12-14 08:51:55",Sold,54
856,Y-Solowarm,497,3,New,"Towne, Dietrich and Padberg","id ligula suspendisse ornare consequat lectus in est risus","vestibulum proin eu mi nulla ac",59.3,http://dummyimage.com/183x100.png/dddddd/000000,"2021-04-02 23:53:11",Sold,74
857,Trippledex,57,5,Old,"Toy, Goldner and Friesen","morbi quis tortor id nulla ultrices",NULL,55.72,http://dummyimage.com/219x100.png/ff4444/ffffff,"2021-02-11 18:30:03",unSold,95
858,Zoolab,412,8,New,Prohaska-Olson,NULL,"nisi volutpat",29.19,http://dummyimage.com/186x100.png/5fa2dd/ffffff,"2021-07-22 19:06:34",unSold,21
859,Tempsoft,946,1,Old,"Ritchie, Monahan and Sporer","commodo placerat praesent","duis consequat dui nec nisi",64.14,http://dummyimage.com/168x100.png/ff4444/ffffff,"2021-08-02 20:09:33",Sold,23
860,Aerified,564,9,Old,"Halvorson, Fay and Reichel","vestibulum ac est lacinia nisi venenatis",NULL,57.71,http://dummyimage.com/206x100.png/cc0000/ffffff,"2020-04-02 23:49:47",unSold,31
861,Alphazap,742,8,Old,"Herzog Inc","mauris morbi non lectus aliquam sit","diam erat fermentum justo nec condimentum neque",86.71,http://dummyimage.com/241x100.png/cc0000/ffffff,"2020-01-08 11:11:38",Sold,74
862,Voltsillam,574,5,New,Hayes-Kirlin,"ultrices posuere cubilia","imperdiet et commodo",57.52,http://dummyimage.com/163x100.png/dddddd/000000,"2021-08-20 02:26:10",Sold,93
863,Matsoft,508,6,Old,"Luettgen and Sons","est lacinia nisi venenatis tristique fusce congue diam id",NULL,20.8,http://dummyimage.com/106x100.png/ff4444/ffffff,"2021-02-26 04:31:21",unSold,42
864,Lotstring,287,5,New,"Kohler and Sons","sed vestibulum sit amet cursus","ut nunc vestibulum ante ipsum primis",24.55,http://dummyimage.com/167x100.png/dddddd/000000,"2021-04-29 03:23:42",unSold,35
865,Alphazap,373,5,New,"Haley, Tillman and Hudson",NULL,"duis aliquam convallis nunc proin at turpis a pede posuere",82.74,http://dummyimage.com/114x100.png/dddddd/000000,"2021-08-22 15:43:25",unSold,11
866,Konklux,45,7,Old,King-Weissnat,"erat volutpat in congue etiam justo etiam pretium iaculis",NULL,21.35,http://dummyimage.com/109x100.png/ff4444/ffffff,"2020-12-07 09:27:52",unSold,83
867,Tresom,269,9,New,Feest-D'Amore,"curae duis faucibus accumsan odio curabitur convallis duis consequat","consequat varius integer ac leo pellentesque ultrices mattis odio donec",66.12,http://dummyimage.com/204x100.png/5fa2dd/ffffff,"2021-06-19 11:25:33",Sold,3
868,Subin,603,2,Old,"Hagenes, McKenzie and Greenholt",eget,"platea dictumst morbi",62.66,http://dummyimage.com/102x100.png/dddddd/000000,"2021-07-05 01:02:31",unSold,12
869,Tin,811,8,New,"Nitzsche, Hegmann and Gibson","convallis duis consequat dui nec nisi volutpat eleifend","pede lobortis ligula sit amet",92.52,http://dummyimage.com/191x100.png/ff4444/ffffff,"2020-08-16 01:30:31",Sold,82
870,Sonsing,162,2,Old,"Ruecker, Collins and Turner",NULL,NULL,2.04,http://dummyimage.com/111x100.png/dddddd/000000,"2020-12-17 10:55:42",unSold,83
871,Rank,723,7,New,"Abernathy, Morar and Zboncak","vel nulla eget eros elementum pellentesque quisque porta volutpat erat","cras in purus",85.81,http://dummyimage.com/220x100.png/dddddd/000000,"2021-03-21 20:06:32",Sold,8
872,Wrapsafe,255,9,New,Sawayn-Frami,"ut mauris eget massa tempor convallis nulla",NULL,2.62,http://dummyimage.com/164x100.png/dddddd/000000,"2021-04-09 20:02:41",Sold,15
873,Overhold,114,8,New,"Schowalter, Wuckert and Murphy","turpis elementum ligula",NULL,21.41,http://dummyimage.com/139x100.png/cc0000/ffffff,"2020-01-14 03:02:38",unSold,60
874,Zaam-Dox,411,9,New,"West Inc","vel sem sed sagittis nam congue",NULL,83.93,http://dummyimage.com/231x100.png/5fa2dd/ffffff,"2021-01-11 00:14:21",Sold,89
875,Bitwolf,943,5,New,"Huels, Leannon and Carroll",NULL,NULL,72.05,http://dummyimage.com/104x100.png/dddddd/000000,"2020-08-26 02:27:47",Sold,100
876,Gembucket,328,5,New,"Murphy, Hirthe and Olson",NULL,"a ipsum integer a nibh in quis justo maecenas",2.75,http://dummyimage.com/212x100.png/dddddd/000000,"2021-03-18 03:53:46",unSold,37
877,Greenlam,166,8,Old,"Metz LLC","ligula in",NULL,34.02,http://dummyimage.com/190x100.png/cc0000/ffffff,"2020-03-18 20:14:37",unSold,49
878,Stronghold,75,8,New,"Jenkins, Klocko and Doyle","nisi at nibh in hac habitasse platea dictumst aliquam",NULL,44.16,http://dummyimage.com/210x100.png/ff4444/ffffff,"2021-04-07 06:05:53",Sold,86
879,Zaam-Dox,155,5,New,Oberbrunner-Schaden,"nec sem duis aliquam convallis nunc proin at turpis a","sapien sapien non mi integer",29.25,http://dummyimage.com/154x100.png/ff4444/ffffff,"2021-08-03 22:17:29",Sold,83
880,Alphazap,383,5,New,Brekke-D'Amore,"aliquet at feugiat non",NULL,78.24,http://dummyimage.com/213x100.png/ff4444/ffffff,"2020-02-16 14:53:29",unSold,36
881,Duobam,13,2,Old,"Altenwerth, Bahringer and Bergstrom","proin eu mi nulla ac enim in tempor turpis nec",NULL,92.33,http://dummyimage.com/183x100.png/5fa2dd/ffffff,"2020-02-20 22:38:59",unSold,11
882,Bitchip,509,1,Old,"Kunde, Pouros and Stark","sed nisl nunc rhoncus dui vel sem sed sagittis nam",NULL,14.85,http://dummyimage.com/149x100.png/5fa2dd/ffffff,"2020-01-22 21:27:19",Sold,80
883,Voltsillam,264,9,New,"Mueller, Lakin and Grimes",NULL,"consequat nulla nisl nunc nisl duis bibendum felis",80.47,http://dummyimage.com/229x100.png/dddddd/000000,"2020-06-20 17:43:27",unSold,58
884,Latlux,93,2,Old,"Tremblay and Sons",NULL,sapien,73.35,http://dummyimage.com/102x100.png/dddddd/000000,"2021-06-05 18:37:50",Sold,45
885,Lotstring,538,5,New,Brown-Kutch,"vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis",vel,87.57,http://dummyimage.com/234x100.png/ff4444/ffffff,"2020-03-03 14:06:50",Sold,51
886,Zathin,459,4,New,"Williamson and Sons","pellentesque at nulla suspendisse potenti cras in purus eu",NULL,47.98,http://dummyimage.com/210x100.png/ff4444/ffffff,"2020-04-27 17:30:51",unSold,71
887,Tampflex,259,9,New,"Huels, VonRueden and Fisher","sapien varius ut blandit non interdum","vel enim sit amet",40.86,http://dummyimage.com/169x100.png/5fa2dd/ffffff,"2020-04-12 01:14:25",unSold,31
888,Solarbreeze,658,8,New,Glover-Hegmann,"sapien sapien non mi integer",NULL,91.39,http://dummyimage.com/197x100.png/ff4444/ffffff,"2021-01-28 18:14:04",unSold,50
889,Asoka,182,3,Old,Crooks-Brekke,"duis bibendum morbi non quam nec","at ipsum ac tellus semper interdum",71.64,http://dummyimage.com/103x100.png/5fa2dd/ffffff,"2020-04-07 19:19:08",unSold,5
890,Stronghold,226,1,Old,"Boyle, Rohan and Skiles",NULL,NULL,36.86,http://dummyimage.com/192x100.png/dddddd/000000,"2020-04-14 02:20:50",unSold,7
891,Bamity,750,4,Old,"Turcotte, Bartell and Bednar","nec sem duis aliquam convallis nunc proin at","non mi integer ac neque duis bibendum morbi non quam",99.54,http://dummyimage.com/248x100.png/ff4444/ffffff,"2020-08-18 11:21:58",unSold,71
892,Ventosanzap,842,3,Old,Konopelski-Beer,"in faucibus orci luctus et ultrices posuere cubilia curae",NULL,7.64,http://dummyimage.com/232x100.png/dddddd/000000,"2020-11-15 14:31:38",unSold,3
893,Lotstring,613,6,New,"Thompson, Bergnaum and Larkin","id ligula suspendisse ornare consequat lectus in est",pharetra,70.73,NULL,"2021-05-22 01:29:38",unSold,43
894,Y-find,966,7,New,"Stoltenberg and Sons","nulla neque libero convallis eget eleifend luctus ultricies",NULL,4.07,http://dummyimage.com/123x100.png/ff4444/ffffff,"2020-09-28 09:20:53",unSold,29
895,Zamit,128,4,New,"Schneider, Bins and Schneider","suspendisse potenti cras",NULL,3.97,http://dummyimage.com/244x100.png/5fa2dd/ffffff,"2020-01-29 01:08:21",unSold,6
896,Gembucket,237,1,Old,"Jacobi Inc",NULL,NULL,15.02,http://dummyimage.com/160x100.png/dddddd/000000,"2020-02-11 21:32:26",Sold,75
897,Hatity,903,7,New,Hermiston-Hermiston,NULL,"nullam orci pede venenatis",64.66,http://dummyimage.com/202x100.png/ff4444/ffffff,"2020-11-27 07:54:45",Sold,2
898,Stronghold,773,5,Old,Harris-Satterfield,NULL,"ipsum dolor sit amet consectetuer",30.9,http://dummyimage.com/147x100.png/dddddd/000000,"2021-03-25 00:17:12",Sold,81
899,Voltsillam,792,4,New,"Sauer LLC",vestibulum,"in hac habitasse platea",90.86,http://dummyimage.com/146x100.png/ff4444/ffffff,"2021-05-04 08:29:38",Sold,57
900,Flexidy,6,9,New,Jast-West,"mattis pulvinar nulla pede",NULL,19.57,http://dummyimage.com/233x100.png/dddddd/000000,"2021-04-07 03:05:48",unSold,25
901,Greenlam,93,2,Old,Wunsch-Mosciski,"nonummy maecenas tincidunt",NULL,87.04,http://dummyimage.com/247x100.png/5fa2dd/ffffff,"2021-03-25 22:22:10",Sold,71
902,Biodex,61,9,New,"Rowe Group","eget tincidunt eget tempus vel pede morbi porttitor lorem","quam sollicitudin",61.87,http://dummyimage.com/158x100.png/ff4444/ffffff,"2021-05-09 20:55:44",unSold,34
903,Regrant,399,5,New,"Barton LLC","adipiscing molestie hendrerit at vulputate vitae nisl",NULL,43.69,http://dummyimage.com/133x100.png/dddddd/000000,"2020-07-18 21:24:39",unSold,71
904,Trippledex,795,2,New,"Wolf, Ebert and Jacobs","imperdiet sapien urna pretium nisl ut volutpat sapien arcu",NULL,56.37,http://dummyimage.com/161x100.png/cc0000/ffffff,"2020-07-30 22:31:23",Sold,5
905,Regrant,374,5,Old,"Douglas Inc","tincidunt nulla mollis molestie","nunc nisl duis bibendum felis",64.37,http://dummyimage.com/215x100.png/ff4444/ffffff,"2021-08-17 01:16:30",unSold,59
906,Matsoft,982,1,Old,"Rice Inc","quisque porta",nec,33.39,http://dummyimage.com/179x100.png/dddddd/000000,"2021-08-22 22:14:59",unSold,6
907,Ventosanzap,433,8,Old,"Hahn LLC","et ultrices posuere",at,92.08,http://dummyimage.com/135x100.png/cc0000/ffffff,"2020-12-29 20:11:00",Sold,84
908,Voltsillam,494,9,Old,"Padberg Group",NULL,"venenatis tristique fusce congue diam id ornare",8.48,http://dummyimage.com/177x100.png/5fa2dd/ffffff,"2021-02-09 04:16:16",unSold,76
909,Stim,973,5,New,"Sanford Inc",NULL,"et magnis",95.4,http://dummyimage.com/161x100.png/5fa2dd/ffffff,"2021-05-09 18:49:28",unSold,63
910,Bigtax,522,5,New,"Kuhn, Howell and Herzog","nibh in quis justo maecenas rhoncus aliquam lacus morbi","potenti nullam porttitor lacus at turpis donec posuere",64.11,http://dummyimage.com/219x100.png/5fa2dd/ffffff,"2020-05-31 16:19:49",Sold,34
911,Flowdesk,794,3,Old,Jones-Hilpert,"vel augue vestibulum rutrum rutrum neque aenean auctor",NULL,95.51,http://dummyimage.com/206x100.png/ff4444/ffffff,"2020-09-14 03:48:57",unSold,78
912,Rank,909,6,Old,Barrows-Hane,"sit amet nunc viverra","vel dapibus at diam nam tristique tortor eu",10.22,http://dummyimage.com/155x100.png/dddddd/000000,"2020-06-09 23:17:52",Sold,4
913,Latlux,839,8,Old,Roberts-Lynch,"arcu libero rutrum ac lobortis vel dapibus",NULL,9.04,http://dummyimage.com/158x100.png/dddddd/000000,"2020-11-09 04:57:52",Sold,91
914,Aerified,755,9,Old,"Gislason Group","at velit vivamus vel nulla eget eros elementum pellentesque quisque",NULL,57.74,http://dummyimage.com/119x100.png/cc0000/ffffff,"2020-12-31 16:19:57",unSold,39
915,Lotlux,751,8,New,"Oberbrunner LLC","ultrices phasellus id sapien in sapien",NULL,70.32,http://dummyimage.com/177x100.png/ff4444/ffffff,"2021-03-17 19:05:43",unSold,72
916,Hatity,972,1,New,"Luettgen, McCullough and Heidenreich",NULL,sed,75.88,http://dummyimage.com/114x100.png/cc0000/ffffff,"2020-07-10 23:24:19",unSold,22
917,Otcom,546,7,New,"Brakus LLC","adipiscing elit proin interdum",NULL,65.27,http://dummyimage.com/223x100.png/ff4444/ffffff,"2020-12-28 17:39:24",unSold,50
918,Greenlam,905,6,New,"Effertz, Hickle and Glover",lorem,"mauris sit amet eros suspendisse accumsan",83.89,http://dummyimage.com/125x100.png/ff4444/ffffff,"2021-02-01 20:01:45",Sold,90
919,Zaam-Dox,226,6,New,"Crona Group","justo in blandit ultrices enim","aliquam augue quam sollicitudin vitae consectetuer",73.21,http://dummyimage.com/208x100.png/dddddd/000000,"2020-02-14 03:57:07",Sold,51
920,Aerified,759,6,Old,"Ondricka, Torphy and Watsica",nulla,NULL,29.61,http://dummyimage.com/161x100.png/5fa2dd/ffffff,"2020-09-02 10:21:29",unSold,54
921,Stringtough,37,2,Old,"Stokes Inc","adipiscing elit",NULL,98.72,http://dummyimage.com/145x100.png/ff4444/ffffff,"2020-08-01 23:40:58",Sold,62
922,Latlux,462,4,New,"Windler, Glover and Howell","lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper",NULL,76.12,http://dummyimage.com/231x100.png/ff4444/ffffff,"2020-02-17 02:06:27",unSold,41
923,Tresom,992,8,Old,"Hartmann LLC",massa,"amet erat nulla",10.36,http://dummyimage.com/202x100.png/5fa2dd/ffffff,"2021-02-27 03:26:38",unSold,62
924,Otcom,597,9,New,"Halvorson, Kassulke and Schamberger","mi integer ac neque duis bibendum morbi non quam nec",NULL,14.68,http://dummyimage.com/106x100.png/cc0000/ffffff,"2020-03-25 08:48:14",unSold,6
925,Sonsing,606,5,Old,"Durgan, West and Kirlin","nisl duis bibendum felis sed interdum",pretium,55.36,http://dummyimage.com/244x100.png/ff4444/ffffff,"2021-07-05 12:32:18",Sold,79
926,Fintone,778,5,Old,"Senger, Bartell and Kuhn","rutrum rutrum neque aenean auctor gravida sem praesent id massa","nunc nisl duis bibendum felis sed interdum venenatis turpis",22.86,NULL,"2020-06-29 09:02:10",Sold,67
927,Fintone,264,8,New,"Wolf, Lemke and Botsford","vulputate justo in",NULL,5.65,http://dummyimage.com/193x100.png/5fa2dd/ffffff,"2021-02-14 06:42:08",Sold,91
928,Opela,697,2,New,Schneider-Dooley,"vulputate vitae nisl aenean lectus pellentesque","id nisl venenatis lacinia",70.31,http://dummyimage.com/185x100.png/5fa2dd/ffffff,"2021-06-15 07:47:25",Sold,1
929,Stim,379,5,New,"Treutel, Stanton and Gislason","mattis egestas metus aenean fermentum donec ut","erat quisque erat eros",69.01,http://dummyimage.com/146x100.png/5fa2dd/ffffff,"2020-12-06 01:43:30",unSold,7
930,Voltsillam,730,1,New,Hills-Rau,"tempor turpis nec euismod scelerisque",NULL,65.84,NULL,"2021-04-24 17:31:20",unSold,67
931,Zaam-Dox,234,4,New,"Mueller, Shields and Monahan","mauris eget massa tempor","donec odio justo sollicitudin ut",8.41,http://dummyimage.com/162x100.png/ff4444/ffffff,"2021-07-26 19:37:59",unSold,5
932,Matsoft,127,7,New,"Blick, Ondricka and Kris","dolor vel est donec odio justo sollicitudin ut suscipit a",NULL,36,http://dummyimage.com/155x100.png/cc0000/ffffff,"2021-01-29 06:05:16",Sold,47
933,Vagram,579,3,New,"Sporer, Hettinger and Trantow","sit amet sem fusce consequat nulla nisl nunc nisl duis","libero non",85.68,http://dummyimage.com/238x100.png/dddddd/000000,"2020-07-21 11:37:06",unSold,54
934,Ronstring,594,4,Old,Tremblay-Ortiz,"velit eu est congue","duis consequat",23.97,http://dummyimage.com/243x100.png/ff4444/ffffff,"2021-08-15 17:54:46",Sold,14
935,Stim,750,9,New,"Cremin Group","lobortis vel dapibus at diam nam tristique tortor",NULL,70.54,http://dummyimage.com/133x100.png/cc0000/ffffff,"2020-05-06 12:14:32",Sold,62
936,Span,23,1,Old,"Wiegand, Dooley and Schroeder",NULL,NULL,97.14,http://dummyimage.com/181x100.png/ff4444/ffffff,"2020-10-17 08:06:24",Sold,43
937,Temp,385,9,Old,"Hudson Inc",auctor,NULL,21.41,http://dummyimage.com/142x100.png/5fa2dd/ffffff,"2020-10-16 11:30:47",Sold,7
938,Stim,539,9,New,"Spencer, Roberts and Abshire","quam pharetra magna ac consequat metus sapien",NULL,34.49,http://dummyimage.com/180x100.png/dddddd/000000,"2020-03-08 09:53:22",Sold,79
939,Bitwolf,472,7,Old,"Ernser and Sons","primis in faucibus orci luctus et",NULL,30.3,http://dummyimage.com/100x100.png/cc0000/ffffff,"2020-09-18 08:12:41",unSold,43
940,Tin,10,3,New,Wolf-Hayes,"nunc donec quis orci eget orci vehicula condimentum curabitur in",id,57.16,http://dummyimage.com/228x100.png/dddddd/000000,"2020-08-12 05:41:20",Sold,78
941,Namfix,114,2,Old,Huel-Hirthe,"massa donec dapibus duis at velit eu est congue",in,90.25,http://dummyimage.com/135x100.png/cc0000/ffffff,"2020-04-20 09:36:51",Sold,14
942,Transcof,975,4,New,"Schimmel Inc",hac,"erat curabitur gravida",68.99,http://dummyimage.com/151x100.png/cc0000/ffffff,"2020-03-06 03:09:13",unSold,20
943,Biodex,28,8,Old,"Hoppe Group","in lacus curabitur at","donec pharetra magna vestibulum aliquet ultrices erat",48.88,http://dummyimage.com/167x100.png/ff4444/ffffff,"2020-09-08 21:52:41",unSold,41
944,Bitchip,657,6,New,Leannon-Mayer,"ante ipsum primis in faucibus orci luctus et","pellentesque viverra",91.53,http://dummyimage.com/218x100.png/ff4444/ffffff,"2020-01-09 07:30:18",unSold,65
945,Otcom,196,8,New,"Spencer LLC","ac diam cras pellentesque volutpat",NULL,35.17,http://dummyimage.com/136x100.png/dddddd/000000,"2020-10-07 14:57:14",Sold,62
946,Cardify,807,4,New,"Huel Inc","ac nulla",NULL,14.63,http://dummyimage.com/100x100.png/dddddd/000000,"2020-02-29 17:29:18",Sold,84
947,Tres-Zap,42,5,New,Kemmer-Larson,NULL,"mauris eget massa tempor convallis nulla neque",80.44,http://dummyimage.com/206x100.png/cc0000/ffffff,"2020-12-15 00:32:55",Sold,5
948,Bigtax,395,8,Old,Hettinger-Hermann,NULL,"erat tortor sollicitudin mi sit amet lobortis sapien sapien",28.87,http://dummyimage.com/132x100.png/5fa2dd/ffffff,"2020-11-04 09:01:43",Sold,41
949,Matsoft,278,7,New,"Bartell and Sons","felis fusce posuere felis sed lacus morbi sem",massa,19.16,http://dummyimage.com/169x100.png/dddddd/000000,"2020-01-25 17:36:07",Sold,14
950,Regrant,517,7,Old,"Stark, Kunze and O'Kon","nulla nisl nunc nisl duis bibendum felis sed interdum venenatis",NULL,79.75,http://dummyimage.com/140x100.png/cc0000/ffffff,"2021-06-24 13:36:56",Sold,43
951,Stim,415,2,New,"Goldner, Morissette and Howell","phasellus in felis donec semper sapien a libero nam","congue etiam",91.27,http://dummyimage.com/211x100.png/ff4444/ffffff,"2020-01-21 08:04:35",unSold,79
952,Bamity,597,5,New,"Kozey, Yost and Haag","odio odio elementum eu interdum eu","in magna bibendum imperdiet nullam orci pede venenatis non sodales",83.85,http://dummyimage.com/250x100.png/ff4444/ffffff,"2021-08-15 12:47:15",Sold,58
953,"Mat Lam Tam",578,3,New,"Skiles, Bailey and Koch","parturient montes nascetur ridiculus mus etiam vel augue","dolor morbi vel lectus in quam",97.61,http://dummyimage.com/118x100.png/dddddd/000000,"2021-05-20 20:57:38",unSold,88
954,Konklux,14,4,Old,"Koelpin, O'Reilly and Nicolas","diam id ornare imperdiet sapien urna pretium nisl","dolor vel est donec odio justo sollicitudin ut",56.99,http://dummyimage.com/232x100.png/cc0000/ffffff,"2020-05-20 09:21:32",unSold,100
955,Bitchip,302,4,New,"Ullrich, Hauck and Goyette","morbi ut odio cras mi pede malesuada","accumsan odio curabitur convallis duis consequat dui",45.02,http://dummyimage.com/106x100.png/5fa2dd/ffffff,"2021-03-14 23:58:17",unSold,78
956,Lotlux,725,2,New,"Fritsch, Little and Cremin","nulla sed vel enim sit amet nunc","magna vestibulum",12.98,http://dummyimage.com/132x100.png/ff4444/ffffff,"2021-01-23 16:03:31",unSold,11
957,Tempsoft,539,8,Old,"Rowe Inc","enim leo rhoncus sed vestibulum sit amet",NULL,89.31,http://dummyimage.com/122x100.png/dddddd/000000,"2020-10-01 15:05:23",unSold,16
958,Span,421,5,Old,"Kreiger, Friesen and Botsford","quis turpis sed ante vivamus tortor duis mattis egestas metus",NULL,20.36,NULL,"2020-01-11 22:04:52",unSold,34
959,Biodex,82,6,Old,Considine-Brown,"in quis justo maecenas rhoncus aliquam","elit proin interdum",88.21,http://dummyimage.com/109x100.png/ff4444/ffffff,"2020-11-26 04:38:48",unSold,7
960,Flowdesk,385,7,Old,Oberbrunner-Weimann,libero,"convallis duis consequat dui nec nisi volutpat eleifend donec ut",74.99,http://dummyimage.com/204x100.png/dddddd/000000,"2021-04-08 17:06:36",unSold,31
961,Lotlux,284,2,New,"Runolfsson, Batz and West","vitae nisl aenean lectus pellentesque eget","nulla mollis molestie lorem quisque ut erat",56.1,http://dummyimage.com/183x100.png/cc0000/ffffff,"2020-10-30 18:09:34",Sold,63
962,Greenlam,924,3,New,"Nader Group","ut nunc vestibulum ante ipsum",NULL,64.24,http://dummyimage.com/163x100.png/ff4444/ffffff,"2021-04-25 08:48:27",Sold,14
963,Alphazap,212,6,New,Koepp-Gibson,"leo rhoncus sed vestibulum sit amet cursus id turpis integer",NULL,79.58,http://dummyimage.com/151x100.png/ff4444/ffffff,"2020-07-06 06:53:52",Sold,68
964,Rank,30,7,New,"Vandervort, Welch and Thiel","nunc commodo placerat praesent blandit","et ultrices",89.9,http://dummyimage.com/249x100.png/dddddd/000000,"2020-12-11 02:59:37",unSold,11
965,Bitwolf,15,6,New,"Hirthe, Botsford and Hoppe",NULL,NULL,42.77,http://dummyimage.com/165x100.png/5fa2dd/ffffff,"2020-11-22 18:45:32",Sold,41
966,Subin,316,8,New,"Lockman LLC",NULL,"integer a nibh in quis justo maecenas rhoncus aliquam",56.82,http://dummyimage.com/145x100.png/ff4444/ffffff,"2020-10-26 20:04:49",Sold,24
967,Holdlamis,467,7,New,Roberts-Howe,"diam erat fermentum justo nec condimentum neque sapien",NULL,21.02,http://dummyimage.com/155x100.png/5fa2dd/ffffff,"2021-07-02 09:15:15",unSold,41
968,Treeflex,289,5,New,"Bruen Inc","luctus et ultrices posuere cubilia curae donec pharetra magna","in faucibus",91.4,http://dummyimage.com/241x100.png/ff4444/ffffff,"2020-05-29 14:06:47",unSold,45
969,Gembucket,453,2,Old,"Russel, Dach and Glover",turpis,"quis augue",1.4,http://dummyimage.com/122x100.png/cc0000/ffffff,"2020-11-25 16:02:08",Sold,73
970,Duobam,249,2,New,"Streich Group","maecenas leo odio condimentum id","curae duis",18.22,http://dummyimage.com/241x100.png/dddddd/000000,"2020-08-08 07:20:15",unSold,62
971,Solarbreeze,313,5,Old,"Predovic and Sons","metus sapien ut nunc","vel nulla eget eros elementum pellentesque quisque",42.43,http://dummyimage.com/152x100.png/dddddd/000000,"2021-01-14 13:21:02",unSold,1
972,Redhold,251,7,New,Hermann-Witting,ac,NULL,60.35,http://dummyimage.com/108x100.png/5fa2dd/ffffff,"2021-07-02 08:10:12",Sold,39
973,Tresom,939,1,New,"Durgan, Farrell and Conn",NULL,NULL,6.64,http://dummyimage.com/144x100.png/dddddd/000000,"2021-05-05 09:55:24",unSold,34
974,Latlux,686,5,Old,"Borer, Schowalter and Doyle","risus dapibus","odio consequat varius",3.48,http://dummyimage.com/230x100.png/5fa2dd/ffffff,"2021-05-09 01:08:02",unSold,93
975,Trippledex,871,7,Old,"Conn and Sons","bibendum morbi","magna bibendum imperdiet nullam orci pede venenatis non",41.54,http://dummyimage.com/224x100.png/ff4444/ffffff,"2020-02-20 07:47:09",Sold,13
976,Daltfresh,141,6,Old,"Cole Inc","consequat varius integer ac",NULL,31.53,http://dummyimage.com/128x100.png/dddddd/000000,"2020-08-13 12:05:03",Sold,6
